id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_hub
556,BG_Balance,2030,9,9,10,0.20640000000000303
557,BG_Balance,2030,9,11,12,3.495899999999999
558,BG_Balance,2030,9,13,15,0.309600000000001
559,BG_Balance,2030,9,16,16,3.3926999999999987
560,BG_Balance,2030,9,17,20,3.702300000000002
561,BG_Balance,2030,9,21,24,2.4286037443619732
562,BG_Balance,2030,10,1,4,3.353738990797872
563,BG_Balance,2030,10,5,5,0.7172610092021277
564,BG_Balance,2030,10,6,8,2.6364779815957444
565,BG_Balance,2030,10,9,10,4.953522018404256
566,BG_Balance,2030,10,11,12,0.005547636308204318
567,BG_Balance,2030,10,13,15,4.065452363691795
568,BG_Balance,2030,10,16,16,3.032278300222794
569,BG_Balance,2030,10,17,20,8.697721699777205
570,BG_Balance,2030,10,21,24,3.7072185134546767
571,CH_Balance,2030,1,1,1,0.9381
572,CH_Balance,2030,1,2,2,0.9381
573,CH_Balance,2030,1,3,3,0.9381
574,CH_Balance,2030,1,4,4,0.9381
575,CH_Balance,2030,1,5,5,1.749
576,CH_Balance,2030,1,6,6,1.749
577,CH_Balance,2030,1,7,7,1.749
578,CH_Balance,2030,1,8,8,1.749
